Image,Age,Historical Notes
artifact_dataset/augmented_images\323476_aug5.jpg,243.0,"Sasanian, ca. 241–72 CE, Sasanian"
artifact_dataset/augmented_images\323475_aug1.jpg,1185.5,"early Islamic, ca. 1177–94 CE, Islamic"
artifact_dataset/augmented_images\323475_aug2.jpg,1185.5,"early Islamic, ca. 1177–94 CE, Islamic"
artifact_dataset/augmented_images\323475_aug3.jpg,1185.5,"early Islamic, ca. 1177–94 CE, Islamic"
artifact_dataset/augmented_images\323475_aug4.jpg,1185.5,"early Islamic, ca. 1177–94 CE, Islamic"
artifact_dataset/augmented_images\323475_aug5.jpg,1185.5,"early Islamic, ca. 1177–94 CE, Islamic"
artifact_dataset/augmented_images\322365_aug1.jpg,429.0,"Sasanian, ca. 420–38 CE, Sasanian"
artifact_dataset/augmented_images\322365_aug2.jpg,429.0,"Sasanian, ca. 420–38 CE, Sasanian"
artifact_dataset/augmented_images\322365_aug3.jpg,429.0,"Sasanian, ca. 420–38 CE, Sasanian"
artifact_dataset/augmented_images\322365_aug4.jpg,429.0,"Sasanian, ca. 420–38 CE, Sasanian"
artifact_dataset/augmented_images\322365_aug5.jpg,429.0,"Sasanian, ca. 420–38 CE, Sasanian"
artifact_dataset/augmented_images\322364_aug1.jpg,409.5,"Sasanian, ca. 399–420 CE, Sasanian"
artifact_dataset/augmented_images\322364_aug2.jpg,409.5,"Sasanian, ca. 399–420 CE, Sasanian"
artifact_dataset/augmented_images\322364_aug3.jpg,409.5,"Sasanian, ca. 399–420 CE, Sasanian"
artifact_dataset/augmented_images\322364_aug4.jpg,409.5,"Sasanian, ca. 399–420 CE, Sasanian"
artifact_dataset/augmented_images\322364_aug5.jpg,409.5,"Sasanian, ca. 399–420 CE, Sasanian"
artifact_dataset/augmented_images\465540_aug1.jpg,349.5,"4th century or earlier, Late Roman"
artifact_dataset/augmented_images\465540_aug2.jpg,349.5,"4th century or earlier, Late Roman"
artifact_dataset/augmented_images\465540_aug3.jpg,349.5,"4th century or earlier, Late Roman"
artifact_dataset/augmented_images\465540_aug4.jpg,349.5,"4th century or earlier, Late Roman"
artifact_dataset/augmented_images\465540_aug5.jpg,349.5,"4th century or earlier, Late Roman"
artifact_dataset/augmented_images\478768_aug1.jpg,499.5,"4th–7th century, Coptic"
artifact_dataset/augmented_images\478768_aug2.jpg,499.5,"4th–7th century, Coptic"
artifact_dataset/augmented_images\478768_aug3.jpg,499.5,"4th–7th century, Coptic"
artifact_dataset/augmented_images\478768_aug4.jpg,499.5,"4th–7th century, Coptic"
artifact_dataset/augmented_images\478768_aug5.jpg,499.5,"4th–7th century, Coptic"
artifact_dataset/augmented_images\32956_aug1.jpg,1250.0,"late 12th–early 13th century, Byzantine"
artifact_dataset/augmented_images\32956_aug2.jpg,1250.0,"late 12th–early 13th century, Byzantine"
artifact_dataset/augmented_images\32956_aug3.jpg,1250.0,"late 12th–early 13th century, Byzantine"
artifact_dataset/augmented_images\32956_aug4.jpg,1250.0,"late 12th–early 13th century, Byzantine"
artifact_dataset/augmented_images\32956_aug5.jpg,1250.0,"late 12th–early 13th century, Byzantine"
artifact_dataset/augmented_images\547949_aug1.jpg,225.0,"Roman Period, ca. A.D. 225"
artifact_dataset/augmented_images\547949_aug2.jpg,225.0,"Roman Period, ca. A.D. 225"
artifact_dataset/augmented_images\547949_aug3.jpg,225.0,"Roman Period, ca. A.D. 225"
artifact_dataset/augmented_images\547949_aug4.jpg,225.0,"Roman Period, ca. A.D. 225"
artifact_dataset/augmented_images\547949_aug5.jpg,225.0,"Roman Period, ca. A.D. 225"
artifact_dataset/augmented_images\477845_aug1.jpg,1066.0,"1066, British"
artifact_dataset/augmented_images\477845_aug2.jpg,1066.0,"1066, British"
artifact_dataset/augmented_images\477845_aug3.jpg,1066.0,"1066, British"
artifact_dataset/augmented_images\477845_aug4.jpg,1066.0,"1066, British"
artifact_dataset/augmented_images\477845_aug5.jpg,1066.0,"1066, British"
artifact_dataset/augmented_images\50073_aug1.jpg,874.5,"Central Javanese period, second half of the 8th–second half of the 10th century, Indonesia (Java)"
artifact_dataset/augmented_images\50073_aug2.jpg,874.5,"Central Javanese period, second half of the 8th–second half of the 10th century, Indonesia (Java)"
artifact_dataset/augmented_images\50073_aug3.jpg,874.5,"Central Javanese period, second half of the 8th–second half of the 10th century, Indonesia (Java)"
artifact_dataset/augmented_images\50073_aug4.jpg,874.5,"Central Javanese period, second half of the 8th–second half of the 10th century, Indonesia (Java)"
artifact_dataset/augmented_images\50073_aug5.jpg,874.5,"Central Javanese period, second half of the 8th–second half of the 10th century, Indonesia (Java)"
artifact_dataset/augmented_images\50074_aug1.jpg,874.5,"Central Javanese period, Second half of the 8th–second half of the 10th century, Indonesia"
artifact_dataset/augmented_images\50074_aug2.jpg,874.5,"Central Javanese period, Second half of the 8th–second half of the 10th century, Indonesia"
artifact_dataset/augmented_images\50074_aug3.jpg,874.5,"Central Javanese period, Second half of the 8th–second half of the 10th century, Indonesia"
artifact_dataset/augmented_images\50074_aug4.jpg,874.5,"Central Javanese period, Second half of the 8th–second half of the 10th century, Indonesia"
artifact_dataset/augmented_images\50074_aug5.jpg,874.5,"Central Javanese period, Second half of the 8th–second half of the 10th century, Indonesia"
artifact_dataset/augmented_images\468740_aug1.jpg,700.0,"7th–8th century, Anglo-Saxon"
artifact_dataset/augmented_images\468740_aug2.jpg,700.0,"7th–8th century, Anglo-Saxon"
artifact_dataset/augmented_images\468740_aug3.jpg,700.0,"7th–8th century, Anglo-Saxon"
artifact_dataset/augmented_images\468740_aug4.jpg,700.0,"7th–8th century, Anglo-Saxon"
artifact_dataset/augmented_images\468740_aug5.jpg,700.0,"7th–8th century, Anglo-Saxon"
artifact_dataset/augmented_images\477846_aug1.jpg,1424.5,"1422–27, British"
artifact_dataset/augmented_images\477846_aug2.jpg,1424.5,"1422–27, British"
artifact_dataset/augmented_images\477846_aug3.jpg,1424.5,"1422–27, British"
artifact_dataset/augmented_images\477846_aug4.jpg,1424.5,"1422–27, British"
artifact_dataset/augmented_images\477846_aug5.jpg,1424.5,"1422–27, British"
artifact_dataset/augmented_images\449853_aug1.jpg,1099.5,11th–12th century
artifact_dataset/augmented_images\449853_aug2.jpg,1099.5,11th–12th century
artifact_dataset/augmented_images\449853_aug3.jpg,1099.5,11th–12th century
artifact_dataset/augmented_images\449853_aug4.jpg,1099.5,11th–12th century
artifact_dataset/augmented_images\449853_aug5.jpg,1099.5,11th–12th century
artifact_dataset/augmented_images\471050_aug1.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\471050_aug2.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\471050_aug3.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\471050_aug4.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\471050_aug5.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\38451_aug1.jpg,1200.0,"Angkor period, late 12th–early 13th century, Cambodia"
artifact_dataset/augmented_images\38451_aug2.jpg,1200.0,"Angkor period, late 12th–early 13th century, Cambodia"
artifact_dataset/augmented_images\38451_aug3.jpg,1200.0,"Angkor period, late 12th–early 13th century, Cambodia"
artifact_dataset/augmented_images\38451_aug4.jpg,1200.0,"Angkor period, late 12th–early 13th century, Cambodia"
artifact_dataset/augmented_images\38451_aug5.jpg,1200.0,"Angkor period, late 12th–early 13th century, Cambodia"
artifact_dataset/augmented_images\471052_aug1.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\471052_aug2.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\471052_aug3.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\471052_aug4.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\471052_aug5.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\471051_aug1.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\471051_aug2.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\471051_aug3.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\471051_aug4.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\471051_aug5.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\471053_aug1.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\471053_aug2.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\471053_aug3.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\471053_aug4.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\471053_aug5.jpg,1187.5,"ca. 1175–1200, Spanish"
artifact_dataset/augmented_images\466379_aug1.jpg,1232.5,"ca. 1230–35, North Italian"
artifact_dataset/augmented_images\466379_aug2.jpg,1232.5,"ca. 1230–35, North Italian"
artifact_dataset/augmented_images\466379_aug3.jpg,1232.5,"ca. 1230–35, North Italian"
artifact_dataset/augmented_images\466379_aug4.jpg,1232.5,"ca. 1230–35, North Italian"
artifact_dataset/augmented_images\466379_aug5.jpg,1232.5,"ca. 1230–35, North Italian"
artifact_dataset/augmented_images\465937_aug1.jpg,1301.0,"ca. 1301, with later additions, Italian"
artifact_dataset/augmented_images\465937_aug2.jpg,1301.0,"ca. 1301, with later additions, Italian"
artifact_dataset/augmented_images\465937_aug3.jpg,1301.0,"ca. 1301, with later additions, Italian"
artifact_dataset/augmented_images\465937_aug4.jpg,1301.0,"ca. 1301, with later additions, Italian"
artifact_dataset/augmented_images\465937_aug5.jpg,1301.0,"ca. 1301, with later additions, Italian"
artifact_dataset/augmented_images\471850_aug1.jpg,1170.0,"ca. 1170, French"
artifact_dataset/augmented_images\471850_aug2.jpg,1170.0,"ca. 1170, French"
artifact_dataset/augmented_images\471850_aug3.jpg,1170.0,"ca. 1170, French"
artifact_dataset/augmented_images\471850_aug4.jpg,1170.0,"ca. 1170, French"
artifact_dataset/augmented_images\471850_aug5.jpg,1170.0,"ca. 1170, French"
artifact_dataset/augmented_images\466311_aug1.jpg,1155.0,"ca. 1150–60, French"
artifact_dataset/augmented_images\466311_aug2.jpg,1155.0,"ca. 1150–60, French"
artifact_dataset/augmented_images\466311_aug3.jpg,1155.0,"ca. 1150–60, French"
artifact_dataset/augmented_images\466311_aug4.jpg,1155.0,"ca. 1150–60, French"
artifact_dataset/augmented_images\466311_aug5.jpg,1155.0,"ca. 1150–60, French"
artifact_dataset/augmented_images\468759_aug1.jpg,312.5,"early 300s, Roman"
artifact_dataset/augmented_images\468759_aug2.jpg,312.5,"early 300s, Roman"
artifact_dataset/augmented_images\468759_aug3.jpg,312.5,"early 300s, Roman"
artifact_dataset/augmented_images\468759_aug4.jpg,312.5,"early 300s, Roman"
artifact_dataset/augmented_images\468759_aug5.jpg,312.5,"early 300s, Roman"
artifact_dataset/augmented_images\34022_aug1.jpg,1200.0,"ca. 1175–1225, North Spanish"
artifact_dataset/augmented_images\34022_aug2.jpg,1200.0,"ca. 1175–1225, North Spanish"
artifact_dataset/augmented_images\34022_aug3.jpg,1200.0,"ca. 1175–1225, North Spanish"
artifact_dataset/augmented_images\34022_aug4.jpg,1200.0,"ca. 1175–1225, North Spanish"
artifact_dataset/augmented_images\34022_aug5.jpg,1200.0,"ca. 1175–1225, North Spanish"
artifact_dataset/augmented_images\464596_aug1.jpg,1315.0,"ca. 1310–20, German"
artifact_dataset/augmented_images\464596_aug2.jpg,1315.0,"ca. 1310–20, German"
artifact_dataset/augmented_images\464596_aug3.jpg,1315.0,"ca. 1310–20, German"
artifact_dataset/augmented_images\464596_aug4.jpg,1315.0,"ca. 1310–20, German"
artifact_dataset/augmented_images\464596_aug5.jpg,1315.0,"ca. 1310–20, German"
artifact_dataset/augmented_images\53175_aug1.jpg,1225.0,"Kamakura period (1185–1333), ca. 1202, Japan"
artifact_dataset/augmented_images\53175_aug2.jpg,1225.0,"Kamakura period (1185–1333), ca. 1202, Japan"
artifact_dataset/augmented_images\53175_aug3.jpg,1225.0,"Kamakura period (1185–1333), ca. 1202, Japan"
artifact_dataset/augmented_images\53175_aug4.jpg,1225.0,"Kamakura period (1185–1333), ca. 1202, Japan"
artifact_dataset/augmented_images\53175_aug5.jpg,1225.0,"Kamakura period (1185–1333), ca. 1202, Japan"
artifact_dataset/augmented_images\471825_aug1.jpg,1225.0,"ca. 1225, Italian"
artifact_dataset/augmented_images\471825_aug2.jpg,1225.0,"ca. 1225, Italian"
artifact_dataset/augmented_images\471825_aug3.jpg,1225.0,"ca. 1225, Italian"
artifact_dataset/augmented_images\471825_aug4.jpg,1225.0,"ca. 1225, Italian"
artifact_dataset/augmented_images\471825_aug5.jpg,1225.0,"ca. 1225, Italian"
artifact_dataset/augmented_images\470311_aug1.jpg,1135.0,"ca. 1130–1140, French"
artifact_dataset/augmented_images\470311_aug2.jpg,1135.0,"ca. 1130–1140, French"
artifact_dataset/augmented_images\470311_aug3.jpg,1135.0,"ca. 1130–1140, French"
artifact_dataset/augmented_images\470311_aug4.jpg,1135.0,"ca. 1130–1140, French"
artifact_dataset/augmented_images\470311_aug5.jpg,1135.0,"ca. 1130–1140, French"
artifact_dataset/augmented_images\472310_aug1.jpg,1174.5,"late 12th century, French"
artifact_dataset/augmented_images\472310_aug2.jpg,1174.5,"late 12th century, French"
artifact_dataset/augmented_images\472310_aug3.jpg,1174.5,"late 12th century, French"
artifact_dataset/augmented_images\472310_aug4.jpg,1174.5,"late 12th century, French"
artifact_dataset/augmented_images\472310_aug5.jpg,1174.5,"late 12th century, French"
artifact_dataset/augmented_images\39032_aug1.jpg,849.5,"Central Javanese period, 9th century, Indonesia (Java)"
artifact_dataset/augmented_images\39032_aug2.jpg,849.5,"Central Javanese period, 9th century, Indonesia (Java)"
artifact_dataset/augmented_images\39032_aug3.jpg,849.5,"Central Javanese period, 9th century, Indonesia (Java)"
artifact_dataset/augmented_images\39032_aug4.jpg,849.5,"Central Javanese period, 9th century, Indonesia (Java)"
artifact_dataset/augmented_images\39032_aug5.jpg,849.5,"Central Javanese period, 9th century, Indonesia (Java)"
artifact_dataset/augmented_images\38959_aug1.jpg,949.5,"10th century, Thailand"
artifact_dataset/augmented_images\38959_aug2.jpg,949.5,"10th century, Thailand"
artifact_dataset/augmented_images\38959_aug3.jpg,949.5,"10th century, Thailand"
artifact_dataset/augmented_images\38959_aug4.jpg,949.5,"10th century, Thailand"
artifact_dataset/augmented_images\38959_aug5.jpg,949.5,"10th century, Thailand"
artifact_dataset/augmented_images\38251_aug1.jpg,549.5,"6th century, India (Jammu and Kashmir, ancient kingdom of Kashmir)"
artifact_dataset/augmented_images\38251_aug2.jpg,549.5,"6th century, India (Jammu and Kashmir, ancient kingdom of Kashmir)"
artifact_dataset/augmented_images\38251_aug3.jpg,549.5,"6th century, India (Jammu and Kashmir, ancient kingdom of Kashmir)"
artifact_dataset/augmented_images\38251_aug4.jpg,549.5,"6th century, India (Jammu and Kashmir, ancient kingdom of Kashmir)"
artifact_dataset/augmented_images\38251_aug5.jpg,549.5,"6th century, India (Jammu and Kashmir, ancient kingdom of Kashmir)"
artifact_dataset/augmented_images\471262_aug1.jpg,1120.0,"ca. 1120, French"
artifact_dataset/augmented_images\471262_aug2.jpg,1120.0,"ca. 1120, French"
artifact_dataset/augmented_images\471262_aug3.jpg,1120.0,"ca. 1120, French"
artifact_dataset/augmented_images\471262_aug4.jpg,1120.0,"ca. 1120, French"
artifact_dataset/augmented_images\471262_aug5.jpg,1120.0,"ca. 1120, French"
artifact_dataset/augmented_images\23345_aug1.jpg,1375.0,"dated 1375, British"
artifact_dataset/augmented_images\23345_aug2.jpg,1375.0,"dated 1375, British"
artifact_dataset/augmented_images\23345_aug3.jpg,1375.0,"dated 1375, British"
artifact_dataset/augmented_images\23345_aug4.jpg,1375.0,"dated 1375, British"
artifact_dataset/augmented_images\23345_aug5.jpg,1375.0,"dated 1375, British"
artifact_dataset/augmented_images\322763_aug1.jpg,449.5,"Sasanian, ca. 3rd–7th century CE, Sasanian"
artifact_dataset/augmented_images\322763_aug2.jpg,449.5,"Sasanian, ca. 3rd–7th century CE, Sasanian"
artifact_dataset/augmented_images\322763_aug3.jpg,449.5,"Sasanian, ca. 3rd–7th century CE, Sasanian"
artifact_dataset/augmented_images\322763_aug4.jpg,449.5,"Sasanian, ca. 3rd–7th century CE, Sasanian"
artifact_dataset/augmented_images\322763_aug5.jpg,449.5,"Sasanian, ca. 3rd–7th century CE, Sasanian"
artifact_dataset/augmented_images\27632_aug1.jpg,1450.5,"15th century, British"
artifact_dataset/augmented_images\27632_aug2.jpg,1450.5,"15th century, British"
artifact_dataset/augmented_images\27632_aug3.jpg,1450.5,"15th century, British"
artifact_dataset/augmented_images\27632_aug4.jpg,1450.5,"15th century, British"
artifact_dataset/augmented_images\27632_aug5.jpg,1450.5,"15th century, British"
artifact_dataset/augmented_images\77918_aug1.jpg,649.5,"7th century, Pakistan (Swat Valley)"
artifact_dataset/augmented_images\77918_aug2.jpg,649.5,"7th century, Pakistan (Swat Valley)"
artifact_dataset/augmented_images\77918_aug3.jpg,649.5,"7th century, Pakistan (Swat Valley)"
artifact_dataset/augmented_images\77918_aug4.jpg,649.5,"7th century, Pakistan (Swat Valley)"
artifact_dataset/augmented_images\77918_aug5.jpg,649.5,"7th century, Pakistan (Swat Valley)"
artifact_dataset/augmented_images\757344_aug1.jpg,1350.0,"Nanbokuchō period (1336–1392), ca. 1350, Japan"
artifact_dataset/augmented_images\757344_aug2.jpg,1350.0,"Nanbokuchō period (1336–1392), ca. 1350, Japan"
artifact_dataset/augmented_images\757344_aug3.jpg,1350.0,"Nanbokuchō period (1336–1392), ca. 1350, Japan"
artifact_dataset/augmented_images\757344_aug4.jpg,1350.0,"Nanbokuchō period (1336–1392), ca. 1350, Japan"
artifact_dataset/augmented_images\757344_aug5.jpg,1350.0,"Nanbokuchō period (1336–1392), ca. 1350, Japan"
artifact_dataset/augmented_images\478555_aug1.jpg,499.5,"4th–7th century, Coptic"
artifact_dataset/augmented_images\478555_aug2.jpg,499.5,"4th–7th century, Coptic"
artifact_dataset/augmented_images\478555_aug3.jpg,499.5,"4th–7th century, Coptic"
artifact_dataset/augmented_images\478555_aug4.jpg,499.5,"4th–7th century, Coptic"
artifact_dataset/augmented_images\478555_aug5.jpg,499.5,"4th–7th century, Coptic"
artifact_dataset/augmented_images\471853_aug1.jpg,1175.0,"1150–1200, French"
artifact_dataset/augmented_images\471853_aug2.jpg,1175.0,"1150–1200, French"
artifact_dataset/augmented_images\471853_aug3.jpg,1175.0,"1150–1200, French"
